#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
     604 explorer.exe         0x000007fef2e80000 True   True   True  \Windows\System32\NlsData0009.dll
     604 explorer.exe         0x000007fefb6c0000 True   True   True  \Windows\System32\wdmaud.drv
     604 explorer.exe         0x000007fefecd0000 True   True   True  \Windows\System32\iertutil.dll
     604 explorer.exe         0x000007fef7cb0000 True   True   True  \Windows\System32\tquery.dll
     604 explorer.exe         0x000007fefc8f0000 True   True   True  \Windows\System32\davhlpr.dll
     604 explorer.exe         0x000007fef4f00000 True   True   True  \Windows\System32\bthprops.cpl
     604 explorer.exe         0x000007fefbb20000 True   True   True  \Windows\System32\dui70.dll
     604 explorer.exe         0x000007fefc130000 True   True   True  \Windows\System32\avrt.dll
     604 explorer.exe         0x000007fef3740000 True   True   True  \Windows\System32\QAGENT.DLL
     604 explorer.exe         0x000007fefdb70000 True   True   True  \Windows\System32\srvcli.dll
     604 explorer.exe         0x000007fefad50000 True   True   True  \Windows\ehome\ehSSO.dll
     604 explorer.exe         0x000007fefb360000 True   True   True  \Windows\System32\msacm32.dll
     604 explorer.exe         0x000007fef7f80000 True   True   True  \Windows\System32\linkinfo.dll
     604 explorer.exe         0x000007fef5b70000 True   True   True  \Windows\System32\actxprxy.dll
     604 explorer.exe         0x0000000004db0000 False  False  False \Windows\System32\en-US\ActionCenter.dll.mui
     604 explorer.exe         0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
     604 explorer.exe         0x000007fef9780000 True   True   True  \Windows\System32\netprofm.dll
     604 explorer.exe         0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
     604 explorer.exe         0x000007fefc000000 True   True   True  \Windows\System32\MMDevAPI.dll
     604 explorer.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     604 explorer.exe         0x000007fefb610000 True   True   True  \Windows\System32\SndVolSSO.dll
     604 explorer.exe         0x000007fef3b30000 True   True   True  \Windows\System32\hcproviders.dll
     604 explorer.exe         0x000007fefbc20000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll
     604 explorer.exe         0x000007fef3e50000 True   True   True  \Windows\System32\hgcpl.dll
     604 explorer.exe         0x0000000004cf0000 False  False  False \Windows\System32\msxml6r.dll
     604 explorer.exe         0x000007fef3690000 True   True   True  \Windows\System32\StructuredQuery.dll
     604 explorer.exe         0x000007fef5ca0000 True   True   True  \Windows\System32\wlanutil.dll
     604 explorer.exe         0x000007fefc630000 True   True   True  \Windows\System32\authui.dll
     604 explorer.exe         0x000007fef58c0000 True   True   True  \Windows\System32\gameux.dll
     604 explorer.exe         0x000007fefc920000 True   True   True  \Windows\System32\ntlanman.dll
     604 explorer.exe         0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
     604 explorer.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     604 explorer.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     604 explorer.exe         0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
     604 explorer.exe         0x000007fef3940000 True   True   True  \Windows\System32\SensApi.dll
     604 explorer.exe         0x000007fef3b70000 True   True   True  \Windows\System32\thumbcache.dll
     604 explorer.exe         0x000007fef3790000 True   True   True  \Windows\System32\WWanAPI.dll
     604 explorer.exe         0x0000000004040000 False  False  False \Windows\System32\oleaccrc.dll
     604 explorer.exe         0x000007fef5da0000 True   True   True  \Windows\System32\ntshrui.dll
     604 explorer.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     604 explorer.exe         0x000007fefbfd0000 True   True   True  \Windows\System32\shacct.dll
     604 explorer.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     604 explorer.exe         0x000007fefabf0000 True   True   True  \Windows\System32\stobject.dll
     604 explorer.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
     604 explorer.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
     604 explorer.exe         0x000007fef4e20000 True   True   True  \Windows\System32\FXSST.dll
     604 explorer.exe         0x000007fefaa40000 True   True   True  \Windows\System32\DXP.dll
     604 explorer.exe         0x000007fefc050000 True   True   True  \Windows\System32\powrprof.dll
     604 explorer.exe         0x000007fef3660000 True   True   True  \Windows\System32\wscinterop.dll
     604 explorer.exe         0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     604 explorer.exe         0x000007fef5ea0000 True   True   True  \Windows\System32\networkexplorer.dll
     604 explorer.exe         0x000007fefaac0000 True   True   True  \Windows\System32\prnfldr.dll
     604 explorer.exe         0x000007fefb740000 True   True   True  \Windows\System32\taskschd.dll
     604 explorer.exe         0x000007fefb300000 True   True   True  \Windows\System32\wercplsupport.dll
     604 explorer.exe         0x000007fef3910000 True   True   True  \Windows\System32\wwapi.dll
     604 explorer.exe         0x000007fef5e20000 True   True   True  \Windows\System32\cscui.dll
     604 explorer.exe         0x000007fef7f20000 True   True   True  \Windows\System32\cscobj.dll
     604 explorer.exe         0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
     604 explorer.exe         0x000007fef3b40000 True   True   True  \Windows\System32\UIAnimation.dll
     604 explorer.exe         0x000007fefc950000 True   True   True  \Windows\System32\drprov.dll
     604 explorer.exe         0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
     604 explorer.exe         0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
     604 explorer.exe         0x000007fefc990000 True   True   True  \Windows\System32\VBoxMRXNP.dll
     604 explorer.exe         0x0000000005050000 False  False  False \Windows\System32\en-US\searchfolder.dll.mui
     604 explorer.exe         0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
     604 explorer.exe         0x0000000003c90000 False  False  False \Windows\System32\en-US\wdmaud.drv.mui
     604 explorer.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     604 explorer.exe         0x000007fefaf60000 True   True   True  \Windows\System32\IconCodecService.dll
     604 explorer.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     604 explorer.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     604 explorer.exe         0x000007fef4b50000 True   True   True  \Windows\System32\SyncCenter.dll
     604 explorer.exe         0x00000000758b0000 True   True   True  \Windows\System32\FXSRESM.dll
     604 explorer.exe         0x000007fef5250000 True   True   True  \Windows\System32\netshell.dll
     604 explorer.exe         0x000007fef9860000 True   True   True  \Windows\System32\EhStorShell.dll
     604 explorer.exe         0x000007feffe70000 True   True   True  \Windows\System32\wininet.dll
     604 explorer.exe         0x000007fef3480000 True   True   True  \Windows\System32\NaturalLanguage6.dll
     604 explorer.exe         0x00000000ff320000 True   False  True  \Windows\explorer.exe
     604 explorer.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
     604 explorer.exe         0x000007fefacc0000 True   True   True  \Windows\System32\AltTab.dll
     604 explorer.exe         0x000007fefdbd0000 True   True   True  \Windows\System32\mpr.dll
     604 explorer.exe         0x000007fefb8e0000 True   True   True  \Windows\System32\dsrole.dll
     604 explorer.exe         0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
     604 explorer.exe         0x000007fef8d40000 True   True   True  \Windows\System32\rasman.dll
     604 explorer.exe         0x000007fefaf70000 True   True   True  \Windows\System32\cscdll.dll
     604 explorer.exe         0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
     604 explorer.exe         0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
     604 explorer.exe         0x000007fef87b0000 True   True   True  \Windows\System32\winspool.drv
     604 explorer.exe         0x000007fef29e0000 True   True   True  \Windows\System32\SearchFolder.dll
     604 explorer.exe         0x000007fefaea0000 True   True   True  \Windows\System32\shdocvw.dll
     604 explorer.exe         0x000007fefa9e0000 True   True   True  \Windows\System32\rtutils.dll
     604 explorer.exe         0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
     604 explorer.exe         0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
     604 explorer.exe         0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
     604 explorer.exe         0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
     604 explorer.exe         0x000007fefdae0000 True   True   True  \Windows\System32\samlib.dll
     604 explorer.exe         0x000007fefb700000 True   True   True  \Windows\System32\winmm.dll
     604 explorer.exe         0x000007fef5d10000 True   True   True  \Windows\System32\timedate.cpl
     604 explorer.exe         0x000007fefb320000 True   True   True  \Windows\System32\dhcpcsvc6.dll
     604 explorer.exe         0x000007fefd930000 True   True   True  \Windows\System32\winnsi.dll
     604 explorer.exe         0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
     604 explorer.exe         0x000007fefe170000 True   True   True  \Windows\System32\urlmon.dll
     604 explorer.exe         0x000007fef2780000 True   True   True  \Windows\System32\werconcpl.dll
     604 explorer.exe         0x0000000008ef0000 False  False  False \Windows\System32\imageres.dll
     604 explorer.exe         0x0000000075620000 True   True   True  \Windows\System32\NlsLexicons0009.dll
     604 explorer.exe         0x000007fef4fc0000 True   True   True  \Windows\System32\ActionCenter.dll
     604 explorer.exe         0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
     604 explorer.exe         0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
     604 explorer.exe         0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
     604 explorer.exe         0x000007fef8d70000 True   True   True  \Windows\System32\PortableDeviceTypes.dll
     604 explorer.exe         0x000007fef28c0000 True   True   True  \Windows\System32\wscui.cpl
     604 explorer.exe         0x000007fefb650000 True   True   True  \Windows\System32\es.dll
     604 explorer.exe         0x000007fef3c60000 True   True   True  \Windows\System32\rasapi32.dll
     604 explorer.exe         0x000007fefc360000 True   True   True  \Windows\System32\cryptui.dll
     604 explorer.exe         0x000007fef2730000 True   True   True  \Windows\System32\framedynos.dll
     604 explorer.exe         0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
    1844 VBoxTray.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1844 VBoxTray.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1844 VBoxTray.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1844 VBoxTray.exe         0x000000013f2a0000 True   False  True  \Windows\System32\VBoxTray.exe
    1844 VBoxTray.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    1844 VBoxTray.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    1844 VBoxTray.exe         0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    1844 VBoxTray.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    1844 VBoxTray.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1844 VBoxTray.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1844 VBoxTray.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1844 VBoxTray.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    1844 VBoxTray.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    1844 VBoxTray.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1844 VBoxTray.exe         0x000007fefae40000 True   True   True  \Windows\System32\VBoxHook.dll
    1844 VBoxTray.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    1844 VBoxTray.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1844 VBoxTray.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1844 VBoxTray.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1844 VBoxTray.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1844 VBoxTray.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    1844 VBoxTray.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1844 VBoxTray.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1844 VBoxTray.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    1844 VBoxTray.exe         0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    1844 VBoxTray.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1844 VBoxTray.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1844 VBoxTray.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2064 audiodg.exe          0x0000000000040000 False  False  False \Windows\System32\en-US\audiodg.exe.mui
    2064 audiodg.exe          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2064 audiodg.exe          0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    2064 audiodg.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2064 audiodg.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2064 audiodg.exe          0x000007fef5670000 True   True   True  \Windows\System32\AUDIOKSE.dll
    2064 audiodg.exe          0x000007fef56f0000 True   True   True  \Windows\System32\AudioEng.dll
    2064 audiodg.exe          0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2064 audiodg.exe          0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    2064 audiodg.exe          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    2064 audiodg.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2064 audiodg.exe          0x00000000fff60000 True   False  True  \Windows\System32\audiodg.exe
    2064 audiodg.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2064 audiodg.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2064 audiodg.exe          0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
